Complaint_ID,Date_Reported,Customer_ID,Region,Complaint_Type,Service_Type,Description,Priority,Status,Resolution_Date,Resolution_Time_Days,Customer_Satisfaction
COMP-01302,2025-03-16,CUST-5755,West,No Signal,TV,Customer reported poor voice quality issue,High,Closed,2025-03-25,9.0,1.0
COMP-01303,2025-02-10,CUST-3919,East,Poor Voice Quality,Fixed Line,Customer reported billing issue issue,Critical,Closed,2025-02-21,11.0,5.0
COMP-01304,2025-03-12,CUST-4033,East,Billing Issue,Broadband,Customer reported poor voice quality issue,Low,Closed,2025-03-21,9.0,1.0
COMP-01305,2025-03-26,CUST-3168,East,SMS Failure,Mobile,Customer reported no signal issue,Critical,Closed,2025-04-09,14.0,3.0
COMP-01306,2025-02-27,CUST-3473,South,No Signal,Broadband,Customer reported service outage issue,Low,Closed,2025-03-01,2.0,4.0
COMP-01307,2025-03-07,CUST-2543,South,Service Outage,Mobile,Customer reported billing issue issue,Critical,Closed,2025-03-13,6.0,2.0
COMP-01308,2025-01-24,CUST-6724,West,Poor Voice Quality,Fixed Line,Customer reported service outage issue,Medium,Resolved,,,
COMP-01309,2025-01-23,CUST-9933,Central,Service Outage,Mobile,Customer reported service outage issue,Critical,Closed,2025-02-05,13.0,5.0
COMP-01310,2025-01-05,CUST-5443,North,SMS Failure,Fixed Line,Customer reported call drop issue,High,In Progress,,,
COMP-01311,2025-03-21,CUST-9841,West,Poor Voice Quality,TV,Customer reported slow internet issue,High,Closed,2025-03-28,7.0,4.0
COMP-01312,2025-03-28,CUST-9063,North,Slow Internet,Fixed Line,Customer reported no signal issue,Low,Closed,2025-04-04,7.0,4.0
COMP-01313,2025-03-14,CUST-9964,East,No Signal,TV,Customer reported slow internet issue,Low,Closed,2025-03-15,1.0,4.0
COMP-01314,2025-03-09,CUST-3382,South,No Signal,TV,Customer reported service outage issue,Medium,Closed,2025-03-19,10.0,5.0
COMP-01315,2025-02-08,CUST-5264,West,Billing Issue,Mobile,Customer reported slow internet issue,Critical,Closed,,,2.0
COMP-01316,2025-03-05,CUST-7769,East,No Signal,Mobile,Customer reported service outage issue,High,Closed,2025-03-11,6.0,5.0
COMP-01317,2025-02-24,CUST-8483,East,Billing Issue,TV,Customer reported slow internet issue,High,Closed,2025-03-06,10.0,5.0
COMP-01318,2025-02-20,CUST-3314,East,Service Outage,Broadband,Customer reported no signal issue,Medium,Closed,2025-02-22,2.0,4.0
COMP-01319,2025-02-13,CUST-1644,West,Poor Voice Quality,Fixed Line,Customer reported service outage issue,Medium,Closed,2025-02-19,6.0,4.0
COMP-01320,2025-03-09,CUST-3992,South,Slow Internet,Mobile,Customer reported sms failure issue,Medium,Closed,2025-03-17,8.0,5.0
COMP-01321,2025-01-26,CUST-7116,Central,Billing Issue,Mobile,Customer reported call drop issue,Critical,Closed,2025-02-08,13.0,5.0
COMP-01322,2025-03-06,CUST-9465,West,Call Drop,Mobile,Customer reported poor voice quality issue,Critical,Closed,2025-03-12,6.0,1.0
COMP-01323,2025-03-15,CUST-4825,North,Call Drop,TV,Customer reported service outage issue,Medium,Closed,,,3.0
COMP-01324,2025-01-08,CUST-6057,Central,SMS Failure,Mobile,Customer reported billing issue issue,Critical,Closed,2025-01-09,1.0,2.0
COMP-01325,2025-01-10,CUST-7382,South,Slow Internet,Broadband,Customer reported billing issue issue,High,Resolved,,,
COMP-01326,2025-03-17,CUST-9294,South,Service Outage,TV,Customer reported sms failure issue,High,Closed,2025-03-17,0.0,5.0
COMP-01327,2025-01-14,CUST-7717,Central,Slow Internet,Mobile,Customer reported service outage issue,Low,Closed,2025-01-23,9.0,2.0
COMP-01328,2025-03-28,CUST-7196,South,Service Outage,TV,Customer reported billing issue issue,Low,Closed,2025-04-09,12.0,3.0
COMP-01329,2025-02-10,CUST-4352,East,Service Outage,TV,Customer reported poor voice quality issue,Medium,Closed,,,5.0
COMP-01330,2025-02-15,CUST-1583,East,Call Drop,Broadband,Customer reported call drop issue,Medium,Closed,2025-02-20,5.0,1.0
COMP-01331,2025-03-28,CUST-1181,North,Call Drop,Broadband,Customer reported service outage issue,Critical,Closed,2025-03-29,1.0,2.0
COMP-01332,2025-03-25,CUST-9569,West,SMS Failure,Broadband,Customer reported no signal issue,High,Open,,,
COMP-01333,2025-03-16,CUST-1504,Central,No Signal,Fixed Line,Customer reported billing issue issue,High,Resolved,,,
COMP-01334,2025-02-10,CUST-5801,West,Slow Internet,TV,Customer reported poor voice quality issue,High,Closed,2025-02-21,11.0,5.0
COMP-01335,2025-03-28,CUST-5720,West,SMS Failure,Mobile,Customer reported no signal issue,Medium,Closed,2025-04-11,14.0,3.0
COMP-01336,2025-03-26,CUST-2300,West,Call Drop,Fixed Line,Customer reported service outage issue,Medium,Closed,2025-04-03,8.0,2.0
COMP-01337,2025-02-25,CUST-9952,West,Poor Voice Quality,Fixed Line,Customer reported sms failure issue,Low,Closed,2025-02-28,3.0,3.0
COMP-01338,2025-01-14,CUST-8455,East,No Signal,TV,Customer reported no signal issue,High,In Progress,,,
COMP-01339,2025-01-09,CUST-3795,Central,Poor Voice Quality,Broadband,Customer reported sms failure issue,High,Closed,2025-01-12,3.0,1.0
COMP-01340,2025-03-01,CUST-4038,East,SMS Failure,TV,Customer reported billing issue issue,High,In Progress,,,
COMP-01341,2025-01-14,CUST-6129,West,SMS Failure,TV,Customer reported slow internet issue,Critical,Closed,2025-01-23,9.0,3.0
COMP-01342,2025-02-07,CUST-3333,East,Poor Voice Quality,Fixed Line,Customer reported service outage issue,Low,Closed,2025-02-08,1.0,2.0
COMP-01343,2025-01-15,CUST-5487,East,Service Outage,Broadband,Customer reported call drop issue,Medium,Closed,2025-01-25,10.0,2.0
COMP-01344,2025-03-07,CUST-9947,North,Service Outage,Mobile,Customer reported sms failure issue,Critical,In Progress,,,
COMP-01345,2025-01-12,CUST-7626,West,SMS Failure,TV,Customer reported call drop issue,High,Closed,2025-01-21,9.0,2.0
COMP-01346,2025-01-22,CUST-2282,Central,Billing Issue,TV,Customer reported billing issue issue,High,Closed,2025-01-22,0.0,5.0
COMP-01347,2025-03-01,CUST-7001,West,Slow Internet,Mobile,Customer reported slow internet issue,Low,Closed,2025-03-11,10.0,4.0
COMP-01348,2025-01-06,CUST-3189,South,Service Outage,Fixed Line,Customer reported poor voice quality issue,Medium,Closed,,,3.0
COMP-01349,2025-03-08,CUST-4946,Central,Call Drop,Fixed Line,Customer reported no signal issue,Low,Closed,2025-03-17,9.0,2.0
COMP-01350,2025-03-22,CUST-3720,West,Billing Issue,Fixed Line,Customer reported service outage issue,Medium,Closed,,,4.0
COMP-01351,2025-02-16,CUST-5211,East,Service Outage,TV,Customer reported billing issue issue,High,Closed,2025-02-26,10.0,1.0
COMP-01352,2025-01-04,CUST-3371,North,Slow Internet,Fixed Line,Customer reported no signal issue,Critical,Closed,2025-01-15,11.0,5.0
COMP-01353,2025-03-29,CUST-2704,West,Billing Issue,Fixed Line,Customer reported slow internet issue,Medium,Closed,2025-04-09,11.0,3.0
COMP-01354,2025-03-14,CUST-4980,West,Service Outage,Mobile,Customer reported poor voice quality issue,Medium,Closed,2025-03-15,1.0,1.0
COMP-01355,2025-03-21,CUST-6143,South,Service Outage,Broadband,Customer reported no signal issue,High,Closed,2025-04-04,14.0,4.0
COMP-01356,2025-03-30,CUST-4227,South,Service Outage,Fixed Line,Customer reported poor voice quality issue,Medium,Closed,2025-04-03,4.0,3.0
COMP-01357,2025-02-27,CUST-5429,South,Call Drop,Fixed Line,Customer reported sms failure issue,Critical,Closed,2025-02-28,1.0,5.0
COMP-01358,2025-01-01,CUST-2906,East,Service Outage,Fixed Line,Customer reported slow internet issue,Medium,Closed,2025-01-10,9.0,3.0
COMP-01359,2025-01-04,CUST-6888,North,No Signal,TV,Customer reported billing issue issue,Critical,Closed,2025-01-16,12.0,2.0
COMP-01360,2025-03-23,CUST-3435,East,Poor Voice Quality,Mobile,Customer reported service outage issue,Medium,Closed,2025-03-30,7.0,5.0
COMP-01361,2025-03-28,CUST-1091,West,Service Outage,Mobile,Customer reported service outage issue,Low,Closed,2025-04-10,13.0,2.0
COMP-01362,2025-03-03,CUST-8190,West,Slow Internet,TV,Customer reported poor voice quality issue,Critical,Closed,2025-03-16,13.0,3.0
COMP-01363,2025-03-22,CUST-6531,Central,SMS Failure,Broadband,Customer reported slow internet issue,Medium,Closed,2025-04-01,10.0,4.0
COMP-01364,2025-03-14,CUST-1259,Central,Poor Voice Quality,TV,Customer reported billing issue issue,Medium,Closed,2025-03-23,9.0,4.0
COMP-01365,2025-02-11,CUST-4076,Central,SMS Failure,Mobile,Customer reported poor voice quality issue,High,Closed,2025-02-19,8.0,5.0
COMP-01366,2025-03-31,CUST-2564,South,Service Outage,TV,Customer reported call drop issue,Low,Closed,,,1.0
COMP-01367,2025-02-11,CUST-2054,Central,Slow Internet,TV,Customer reported call drop issue,High,Closed,2025-02-23,12.0,2.0
COMP-01368,2025-03-11,CUST-8281,West,No Signal,Mobile,Customer reported no signal issue,Medium,Closed,,,5.0
COMP-01369,2025-02-02,CUST-6619,East,SMS Failure,Fixed Line,Customer reported slow internet issue,High,Closed,2025-02-15,13.0,1.0
COMP-01370,2025-01-25,CUST-2028,North,Billing Issue,Broadband,Customer reported call drop issue,Medium,Closed,2025-02-02,8.0,4.0
COMP-01371,2025-02-26,CUST-1635,Central,Slow Internet,Mobile,Customer reported no signal issue,Critical,Closed,2025-03-04,6.0,2.0
COMP-01372,2025-02-25,CUST-5729,West,Slow Internet,TV,Customer reported poor voice quality issue,Critical,Closed,2025-03-10,13.0,5.0
COMP-01373,2025-02-24,CUST-5294,East,Slow Internet,Fixed Line,Customer reported service outage issue,Low,Closed,2025-03-09,13.0,4.0
COMP-01374,2025-03-18,CUST-6480,West,Poor Voice Quality,TV,Customer reported poor voice quality issue,Low,Closed,2025-03-25,7.0,4.0
COMP-01375,2025-02-21,CUST-8062,North,SMS Failure,TV,Customer reported sms failure issue,Medium,Closed,2025-03-02,9.0,4.0
COMP-01376,2025-01-18,CUST-6325,North,Call Drop,Fixed Line,Customer reported service outage issue,High,Closed,2025-01-31,13.0,4.0
COMP-01377,2025-01-13,CUST-4095,Central,SMS Failure,TV,Customer reported poor voice quality issue,Critical,In Progress,,,
COMP-01378,2025-02-09,CUST-9314,South,Slow Internet,Mobile,Customer reported service outage issue,Low,Closed,2025-02-11,2.0,4.0
COMP-01379,2025-03-19,CUST-5471,North,Service Outage,Fixed Line,Customer reported no signal issue,Medium,Closed,2025-03-22,3.0,2.0
COMP-01380,2025-02-19,CUST-8337,North,Slow Internet,Fixed Line,Customer reported poor voice quality issue,Medium,Closed,2025-03-02,11.0,1.0
COMP-01381,2025-03-17,CUST-4349,West,Call Drop,Fixed Line,Customer reported call drop issue,Critical,Closed,2025-03-22,5.0,5.0
COMP-01382,2025-02-23,CUST-5094,North,Service Outage,Mobile,Customer reported service outage issue,Low,Closed,2025-02-26,3.0,3.0
COMP-01383,2025-01-15,CUST-7186,West,No Signal,Fixed Line,Customer reported billing issue issue,Medium,Closed,,,4.0
COMP-01384,2025-02-03,CUST-4971,North,Service Outage,TV,Customer reported billing issue issue,Low,Closed,2025-02-10,7.0,1.0
COMP-01385,2025-03-23,CUST-9585,Central,Service Outage,TV,Customer reported sms failure issue,Medium,Closed,2025-04-06,14.0,1.0
COMP-01386,2025-01-23,CUST-3402,Central,Slow Internet,Fixed Line,Customer reported call drop issue,Medium,Closed,2025-01-30,7.0,1.0
COMP-01387,2025-03-10,CUST-7564,Central,Slow Internet,Broadband,Customer reported slow internet issue,High,Closed,2025-03-14,4.0,3.0
COMP-01388,2025-02-22,CUST-2653,East,Service Outage,Fixed Line,Customer reported sms failure issue,Low,Closed,2025-02-22,0.0,4.0
COMP-01389,2025-03-19,CUST-2168,East,Slow Internet,Mobile,Customer reported poor voice quality issue,High,Closed,2025-03-26,7.0,1.0
COMP-01390,2025-01-10,CUST-6994,East,Poor Voice Quality,Mobile,Customer reported no signal issue,Medium,Closed,,,1.0
COMP-01391,2025-02-10,CUST-8109,South,SMS Failure,TV,Customer reported call drop issue,Medium,Closed,2025-02-22,12.0,1.0
COMP-01392,2025-02-15,CUST-4689,Central,SMS Failure,TV,Customer reported poor voice quality issue,High,Closed,2025-02-18,3.0,3.0
COMP-01393,2025-02-28,CUST-6009,Central,Poor Voice Quality,Fixed Line,Customer reported no signal issue,Medium,Closed,2025-03-05,5.0,4.0
COMP-01394,2025-03-01,CUST-3770,East,Slow Internet,Fixed Line,Customer reported call drop issue,Medium,Closed,2025-03-10,9.0,4.0
COMP-01395,2025-02-28,CUST-7189,South,Billing Issue,Broadband,Customer reported call drop issue,High,Closed,2025-03-09,9.0,3.0
COMP-01396,2025-02-06,CUST-8007,West,Call Drop,Broadband,Customer reported call drop issue,High,Closed,2025-02-09,3.0,1.0
COMP-01397,2025-03-20,CUST-1603,East,Slow Internet,Mobile,Customer reported slow internet issue,Critical,Closed,2025-03-31,11.0,1.0
COMP-01398,2025-03-16,CUST-7573,West,No Signal,TV,Customer reported service outage issue,Medium,Closed,2025-03-25,9.0,4.0
COMP-01399,2025-02-02,CUST-2592,South,Call Drop,Broadband,Customer reported billing issue issue,Medium,Closed,,,3.0
COMP-01400,2025-02-04,CUST-6926,North,Slow Internet,TV,Customer reported sms failure issue,High,Open,,,
COMP-01401,2025-03-16,CUST-9880,Central,Billing Issue,TV,Customer reported poor voice quality issue,High,Closed,2025-03-30,14.0,1.0
COMP-01402,2025-03-28,CUST-4462,North,No Signal,TV,Customer reported poor voice quality issue,Medium,Closed,2025-03-29,1.0,5.0
COMP-01403,2025-01-31,CUST-9449,Central,Poor Voice Quality,Fixed Line,Customer reported service outage issue,High,In Progress,,,
COMP-01404,2025-01-07,CUST-8114,North,Poor Voice Quality,Fixed Line,Customer reported billing issue issue,High,Closed,2025-01-21,14.0,2.0
COMP-01405,2025-01-25,CUST-4819,North,Call Drop,Mobile,Customer reported billing issue issue,High,Closed,2025-01-29,4.0,3.0
COMP-01406,2025-01-10,CUST-9011,Central,Call Drop,Fixed Line,Customer reported service outage issue,High,Closed,2025-01-13,3.0,5.0
COMP-01407,2025-01-05,CUST-9282,East,Poor Voice Quality,Mobile,Customer reported poor voice quality issue,Low,Closed,2025-01-09,4.0,3.0
COMP-01408,2025-01-18,CUST-4911,West,SMS Failure,Fixed Line,Customer reported sms failure issue,Low,Closed,2025-01-21,3.0,3.0
COMP-01409,2025-03-13,CUST-2988,East,No Signal,Fixed Line,Customer reported billing issue issue,Critical,Closed,2025-03-24,11.0,3.0
COMP-01410,2025-03-31,CUST-3129,North,No Signal,Mobile,Customer reported billing issue issue,Low,Closed,2025-04-05,5.0,2.0
COMP-01411,2025-02-22,CUST-2842,West,Poor Voice Quality,Broadband,Customer reported sms failure issue,Critical,Closed,2025-02-22,0.0,3.0
COMP-01412,2025-02-23,CUST-9434,East,Service Outage,Mobile,Customer reported no signal issue,Low,Closed,2025-03-07,12.0,3.0
COMP-01413,2025-03-24,CUST-8955,North,Slow Internet,Broadband,Customer reported call drop issue,Critical,In Progress,,,
COMP-01414,2025-02-04,CUST-9336,East,Call Drop,Mobile,Customer reported slow internet issue,Critical,Closed,2025-02-18,14.0,5.0
COMP-01415,2025-03-24,CUST-2058,West,Billing Issue,TV,Customer reported billing issue issue,Medium,Closed,2025-04-07,14.0,1.0
COMP-01416,2025-03-12,CUST-7293,East,SMS Failure,Mobile,Customer reported call drop issue,Low,Closed,2025-03-25,13.0,2.0
COMP-01417,2025-01-24,CUST-7146,West,Service Outage,Fixed Line,Customer reported service outage issue,High,Closed,2025-02-03,10.0,4.0
COMP-01418,2025-01-21,CUST-5450,South,Billing Issue,TV,Customer reported slow internet issue,Low,Closed,2025-01-22,1.0,1.0
COMP-01419,2025-01-24,CUST-9642,South,SMS Failure,Broadband,Customer reported sms failure issue,Critical,Closed,2025-02-05,12.0,5.0
COMP-01420,2025-01-22,CUST-3516,East,Billing Issue,Broadband,Customer reported call drop issue,Critical,Closed,2025-01-26,4.0,3.0
COMP-01421,2025-03-19,CUST-7151,East,No Signal,Broadband,Customer reported poor voice quality issue,Low,Open,,,
COMP-01422,2025-03-06,CUST-8772,East,Service Outage,Fixed Line,Customer reported no signal issue,Low,Closed,2025-03-15,9.0,4.0
COMP-01423,2025-02-08,CUST-9331,South,Slow Internet,Broadband,Customer reported billing issue issue,High,Resolved,,,
COMP-01424,2025-01-20,CUST-5937,South,Poor Voice Quality,Broadband,Customer reported billing issue issue,Critical,Closed,2025-01-31,11.0,3.0
COMP-01425,2025-03-10,CUST-9039,East,Call Drop,Mobile,Customer reported slow internet issue,Critical,Closed,2025-03-19,9.0,5.0
COMP-01426,2025-02-02,CUST-2364,West,Service Outage,Broadband,Customer reported service outage issue,Low,Closed,2025-02-13,11.0,5.0
COMP-01427,2025-03-26,CUST-3080,East,No Signal,Mobile,Customer reported poor voice quality issue,Medium,Closed,2025-03-29,3.0,5.0
COMP-01428,2025-01-05,CUST-2448,Central,Service Outage,Broadband,Customer reported call drop issue,Critical,Closed,2025-01-10,5.0,2.0
COMP-01429,2025-03-29,CUST-2965,West,No Signal,Fixed Line,Customer reported no signal issue,High,Closed,2025-04-11,13.0,1.0
COMP-01430,2025-03-22,CUST-8010,North,Service Outage,TV,Customer reported poor voice quality issue,Low,Closed,2025-03-27,5.0,3.0
COMP-01431,2025-02-15,CUST-3030,West,Service Outage,TV,Customer reported slow internet issue,High,Closed,2025-02-19,4.0,1.0
COMP-01432,2025-02-21,CUST-1400,East,Slow Internet,Mobile,Customer reported billing issue issue,High,Closed,2025-03-06,13.0,4.0
COMP-01433,2025-02-14,CUST-7259,North,SMS Failure,TV,Customer reported slow internet issue,High,Closed,2025-02-23,9.0,3.0
COMP-01434,2025-01-12,CUST-3250,South,Service Outage,Broadband,Customer reported no signal issue,Critical,Closed,2025-01-21,9.0,4.0
COMP-01435,2025-02-27,CUST-9148,West,Billing Issue,Mobile,Customer reported poor voice quality issue,High,Closed,2025-03-01,2.0,2.0
COMP-01436,2025-01-29,CUST-4703,East,Billing Issue,Broadband,Customer reported sms failure issue,Low,Closed,2025-02-09,11.0,4.0
COMP-01437,2025-01-03,CUST-2937,West,SMS Failure,Broadband,Customer reported poor voice quality issue,Medium,Closed,2025-01-17,14.0,3.0
COMP-01438,2025-02-13,CUST-9911,South,Poor Voice Quality,Broadband,Customer reported call drop issue,Low,Closed,2025-02-22,9.0,3.0
COMP-01439,2025-01-25,CUST-8556,South,No Signal,Mobile,Customer reported call drop issue,Low,Closed,2025-01-27,2.0,5.0
COMP-01440,2025-03-18,CUST-9355,West,Call Drop,Broadband,Customer reported billing issue issue,High,Closed,2025-03-18,0.0,2.0
COMP-01441,2025-01-06,CUST-1716,West,Poor Voice Quality,Mobile,Customer reported billing issue issue,Critical,Closed,2025-01-08,2.0,1.0
COMP-01442,2025-03-22,CUST-2037,East,SMS Failure,Fixed Line,Customer reported sms failure issue,Medium,In Progress,,,
COMP-01443,2025-03-27,CUST-6548,West,No Signal,Broadband,Customer reported service outage issue,Low,Closed,2025-04-05,9.0,3.0
COMP-01444,2025-03-02,CUST-2829,East,No Signal,Broadband,Customer reported call drop issue,Medium,Closed,2025-03-02,0.0,2.0
COMP-01445,2025-01-07,CUST-9313,South,Billing Issue,Broadband,Customer reported billing issue issue,Medium,Closed,2025-01-15,8.0,2.0
COMP-01446,2025-02-12,CUST-7413,South,Poor Voice Quality,Fixed Line,Customer reported call drop issue,Critical,Closed,2025-02-26,14.0,1.0
COMP-01447,2025-02-07,CUST-6725,North,Slow Internet,Broadband,Customer reported billing issue issue,High,Closed,2025-02-11,4.0,1.0
COMP-01448,2025-02-28,CUST-3016,West,Poor Voice Quality,Mobile,Customer reported no signal issue,High,In Progress,,,
COMP-01449,2025-03-19,CUST-9089,North,Poor Voice Quality,TV,Customer reported poor voice quality issue,Low,Resolved,,,
